id,instrumentName,localDate,localTime,co,o3,no2,so2,no,voc,pm2p5,pm10,rh,pressure,sensorTemp,heaterTemp,internalTemp,timeRec,dateUTC,timeUTC,alarms
113311,thermo-grid-883f4a344cbe,2024/08/30,01:55,0.11,0.0,41.67,30.35,0.0,0.0,29.12,184.86,60.98,92.17,18.28,34.98,21.15,1724972105,2024/08/29,22:55,0x00000000
113312,thermo-grid-883f4a344cbe,2024/08/30,02:00,0.04,0.0,40.07,26.71,0.0,0.0,29.45,220.22,60.62,92.17,18.24,34.98,21.11,1724972405,2024/08/29,23:00,0x00000000
113313,thermo-grid-883f4a344cbe,2024/08/30,02:05,0.06,0.0,39.73,27.31,0.0,0.0,41.67,342.06,60.56,92.17,18.19,34.97,21.07,1724972705,2024/08/29,23:05,0x00000000
113314,thermo-grid-883f4a344cbe,2024/08/30,02:10,0.11,0.0,39.19,27.31,0.0,0.0,41.55,318.38,60.41,92.17,18.14,34.97,21.01,1724973005,2024/08/29,23:10,0x00000000
113315,thermo-grid-883f4a344cbe,2024/08/30,02:15,0.12,0.0,38.86,27.35,0.0,0.0,42.59,428.67,60.31,92.17,18.09,34.97,20.96,1724973305,2024/08/29,23:15,0x00000000
113316,thermo-grid-883f4a344cbe,2024/08/30,02:20,0.14,0.0,39.42,27.81,0.0,0.0,44.72,472.27,60.29,92.17,18.04,34.97,20.91,1724973605,2024/08/29,23:20,0x00000000
113317,thermo-grid-883f4a344cbe,2024/08/30,02:25,0.1,0.0,38.55,23.66,0.0,0.0,48.12,449.06,60.21,92.17,17.99,34.98,20.86,1724973905,2024/08/29,23:25,0x00000000
113318,thermo-grid-883f4a344cbe,2024/08/30,02:30,0.1,0.0,41.23,29.43,0.0,0.0,45.46,405.86,60.41,92.16,17.95,34.98,20.82,1724974205,2024/08/29,23:30,0x00000000
113319,thermo-grid-883f4a344cbe,2024/08/30,02:35,0.05,0.0,39.71,28.96,0.0,0.0,51.88,536.68,60.5,92.16,17.91,34.98,20.78,1724974505,2024/08/29,23:35,0x00000000
113320,thermo-grid-883f4a344cbe,2024/08/30,02:40,0.03,0.0,40.17,26.64,0.0,0.0,45.91,400.65,60.37,92.15,17.87,34.98,20.74,1724974805,2024/08/29,23:40,0x00000000
113321,thermo-grid-883f4a344cbe,2024/08/30,02:45,0.03,0.0,41.24,26.73,0.0,0.0,38.7,391.54,60.49,92.15,17.83,34.98,20.7,1724975105,2024/08/29,23:45,0x00000000
113322,thermo-grid-883f4a344cbe,2024/08/30,02:50,0.01,0.0,42.49,27.84,0.0,0.0,41.13,399.52,60.69,92.15,17.8,34.98,20.68,1724975405,2024/08/29,23:50,0x00000000
113323,thermo-grid-883f4a344cbe,2024/08/30,02:55,0.01,0.0,40.82,25.88,0.0,0.0,38.41,307.68,60.62,92.15,17.77,34.98,20.64,1724975705,2024/08/29,23:55,0x00000000
113324,thermo-grid-883f4a344cbe,2024/08/30,03:00,0.03,0.0,37.52,24.16,0.0,0.0,38.54,341.23,60.02,92.14,17.73,34.98,20.6,1724976005,2024/08/30,00:00,0x00000000
113325,thermo-grid-883f4a344cbe,2024/08/30,03:05,0.04,0.0,39.81,26.98,0.0,0.0,37.26,379.14,60.11,92.14,17.7,34.98,20.57,1724976305,2024/08/30,00:05,0x00000000
113326,thermo-grid-883f4a344cbe,2024/08/30,03:10,0.03,0.0,41.0,28.64,0.0,0.0,57.54,500.19,60.43,92.14,17.66,34.98,20.53,1724976605,2024/08/30,00:10,0x00000000
113327,thermo-grid-883f4a344cbe,2024/08/30,03:15,0.07,0.0,39.88,27.99,0.0,0.0,45.18,347.32,60.37,92.13,17.64,34.99,20.5,1724976905,2024/08/30,00:15,0x00000000
113328,thermo-grid-883f4a344cbe,2024/08/30,03:20,0.09,0.0,39.03,26.63,0.0,0.0,35.05,244.72,60.06,92.13,17.6,34.98,20.47,1724977205,2024/08/30,00:20,0x00000000
113329,thermo-grid-883f4a344cbe,2024/08/30,03:25,0.06,0.0,40.98,28.44,0.0,0.0,38.27,344.63,60.19,92.13,17.57,34.98,20.43,1724977505,2024/08/30,00:25,0x00000000
113330,thermo-grid-883f4a344cbe,2024/08/30,03:30,0.06,0.0,41.24,27.53,0.0,0.0,50.91,360.57,60.32,92.13,17.54,34.99,20.4,1724977805,2024/08/30,00:30,0x00000000
113331,thermo-grid-883f4a344cbe,2024/08/30,03:35,0.04,0.0,42.06,29.4,0.0,0.0,34.43,252.62,60.57,92.12,17.52,35.0,20.38,1724978105,2024/08/30,00:35,0x00000000
113332,thermo-grid-883f4a344cbe,2024/08/30,03:40,0.05,0.0,41.8,30.82,0.0,0.0,28.25,222.79,60.45,92.12,17.5,34.99,20.37,1724978405,2024/08/30,00:40,0x00000000
113333,thermo-grid-883f4a344cbe,2024/08/30,03:45,0.07,0.0,42.5,32.67,0.0,0.0,39.43,342.02,60.61,92.12,17.49,34.99,20.36,1724978705,2024/08/30,00:45,0x00000000
113334,thermo-grid-883f4a344cbe,2024/08/30,03:50,0.05,0.0,41.21,30.68,0.0,0.0,57.13,543.16,60.53,92.12,17.47,34.99,20.34,1724979005,2024/08/30,00:50,0x00000000
113335,thermo-grid-883f4a344cbe,2024/08/30,03:55,0.11,0.0,40.61,32.31,0.0,0.0,54.98,471.95,60.24,92.12,17.46,35.0,20.32,1724979305,2024/08/30,00:55,0x00000000
113336,thermo-grid-883f4a344cbe,2024/08/30,04:00,0.07,0.0,41.45,34.22,0.0,0.0,53.55,437.12,60.32,92.11,17.44,34.99,20.31,1724979605,2024/08/30,01:00,0x00000000
113337,thermo-grid-883f4a344cbe,2024/08/30,04:05,0.04,0.0,40.93,29.76,0.0,0.0,44.15,385.05,60.41,92.11,17.43,34.99,20.3,1724979905,2024/08/30,01:05,0x00000000
113338,thermo-grid-883f4a344cbe,2024/08/30,04:10,0.01,0.0,41.97,30.62,0.0,0.0,34.14,295.39,60.38,92.11,17.42,34.99,20.29,1724980205,2024/08/30,01:10,0x00000000
113339,thermo-grid-883f4a344cbe,2024/08/30,04:15,0.0,0.0,40.56,26.57,0.0,0.0,31.2,251.87,60.39,92.11,17.4,34.99,20.27,1724980505,2024/08/30,01:15,0x00000000
113340,thermo-grid-883f4a344cbe,2024/08/30,04:20,0.0,0.0,41.45,28.39,0.0,0.0,25.41,208.38,60.38,92.11,17.38,34.99,20.23,1724980805,2024/08/30,01:20,0x00000000
113341,thermo-grid-883f4a344cbe,2024/08/30,04:25,0.0,0.0,40.72,26.56,0.0,0.0,25.81,184.64,60.25,92.11,17.36,34.98,20.2,1724981105,2024/08/30,01:25,0x00000000
113342,thermo-grid-883f4a344cbe,2024/08/30,04:30,0.0,0.0,39.92,26.32,0.0,0.0,27.04,201.95,60.16,92.12,17.33,34.99,20.16,1724981405,2024/08/30,01:30,0x00000000
113343,thermo-grid-883f4a344cbe,2024/08/30,04:35,0.01,0.0,42.06,30.01,0.0,0.0,29.96,219.79,60.43,92.12,17.3,34.99,20.13,1724981705,2024/08/30,01:35,0x00000000
113344,thermo-grid-883f4a344cbe,2024/08/30,04:40,0.06,0.0,39.88,29.55,0.0,0.0,35.95,338.79,60.33,92.12,17.28,34.99,20.11,1724982005,2024/08/30,01:40,0x00000000
113345,thermo-grid-883f4a344cbe,2024/08/30,04:45,0.05,0.0,40.64,30.09,0.0,0.0,58.67,543.15,60.33,92.11,17.26,34.99,20.09,1724982305,2024/08/30,01:45,0x00000000
113346,thermo-grid-883f4a344cbe,2024/08/30,04:50,0.09,0.0,39.56,37.28,0.0,0.0,67.79,545.09,60.3,92.11,17.24,35.0,20.08,1724982605,2024/08/30,01:50,0x00000000
113347,thermo-grid-883f4a344cbe,2024/08/30,04:55,0.07,0.0,39.78,33.2,0.0,0.0,61.32,501.93,60.28,92.12,17.23,35.0,20.07,1724982905,2024/08/30,01:55,0x00000000
113348,thermo-grid-883f4a344cbe,2024/08/30,05:00,0.04,0.0,43.31,32.45,0.0,0.0,43.55,336.48,60.51,92.12,17.23,35.0,20.07,1724983205,2024/08/30,02:00,0x00000000
113349,thermo-grid-883f4a344cbe,2024/08/30,05:05,0.08,0.0,40.79,32.19,0.0,0.0,52.01,363.08,60.51,92.11,17.22,35.01,20.08,1724983505,2024/08/30,02:05,0x00000000
113350,thermo-grid-883f4a344cbe,2024/08/30,05:10,0.11,0.0,42.86,37.11,0.0,0.0,53.79,371.52,60.62,92.11,17.22,35.0,20.07,1724983805,2024/08/30,02:10,0x00000000
113351,thermo-grid-883f4a344cbe,2024/08/30,05:15,0.18,0.0,38.99,32.84,0.0,0.0,48.58,320.24,60.2,92.11,17.22,35.0,20.07,1724984105,2024/08/30,02:15,0x00000000
113352,thermo-grid-883f4a344cbe,2024/08/30,05:20,0.14,0.0,40.91,35.35,0.0,0.0,46.07,316.67,60.19,92.12,17.21,35.0,20.06,1724984405,2024/08/30,02:20,0x00000000
113353,thermo-grid-883f4a344cbe,2024/08/30,05:25,0.12,0.0,38.78,33.25,0.0,0.0,43.85,300.62,60.03,92.12,17.21,35.01,20.06,1724984705,2024/08/30,02:25,0x00000000
113354,thermo-grid-883f4a344cbe,2024/08/30,05:30,0.11,0.0,39.81,31.75,0.0,0.0,41.67,269.92,59.97,92.13,17.21,35.01,20.05,1724985005,2024/08/30,02:30,0x00000000
113355,thermo-grid-883f4a344cbe,2024/08/30,05:35,0.25,0.0,39.39,33.55,0.0,0.0,41.25,255.7,59.91,92.14,17.2,35.0,20.04,1724985305,2024/08/30,02:35,0x00000000
113356,thermo-grid-883f4a344cbe,2024/08/30,05:40,0.21,0.0,39.59,34.29,0.0,0.0,43.69,280.09,59.81,92.14,17.2,35.0,20.04,1724985605,2024/08/30,02:40,0x00000000
113357,thermo-grid-883f4a344cbe,2024/08/30,05:45,0.24,0.0,40.71,37.99,0.0,0.0,55.56,314.65,59.89,92.16,17.17,35.06,20.03,1724985905,2024/08/30,02:45,0x00000000
113358,thermo-grid-883f4a344cbe,2024/08/30,05:50,0.32,0.0,36.87,36.49,0.0,0.0,61.92,374.5,59.64,92.17,17.25,35.2,20.14,1724986205,2024/08/30,02:50,0x00000000
113359,thermo-grid-883f4a344cbe,2024/08/30,05:55,0.28,0.0,34.22,34.08,0.0,0.0,55.35,318.89,58.92,92.17,17.45,35.18,20.3,1724986505,2024/08/30,02:55,0x00000000
113360,thermo-grid-883f4a344cbe,2024/08/30,06:00,0.31,0.0,34.99,38.48,0.0,0.0,54.55,302.58,58.49,92.17,17.63,35.16,20.43,1724986805,2024/08/30,03:00,0x00000000
113361,thermo-grid-883f4a344cbe,2024/08/30,06:05,0.29,0.0,32.71,33.38,0.0,0.0,53.48,304.76,58.14,92.17,17.79,35.14,20.55,1724987105,2024/08/30,03:05,0x00000000
113362,thermo-grid-883f4a344cbe,2024/08/30,06:10,0.3,0.0,33.91,33.71,0.0,0.0,52.58,329.63,57.79,92.18,17.91,35.12,20.65,1724987405,2024/08/30,03:10,0x00000000
113363,thermo-grid-883f4a344cbe,2024/08/30,06:15,0.27,0.0,34.89,34.32,0.0,0.0,58.53,457.54,57.67,92.18,18.02,35.1,20.74,1724987705,2024/08/30,03:15,0x00000000
113364,thermo-grid-883f4a344cbe,2024/08/30,06:20,0.24,0.0,32.81,27.5,0.0,0.0,62.69,501.23,57.29,92.19,18.11,35.09,20.82,1724988005,2024/08/30,03:20,0x00000000
113365,thermo-grid-883f4a344cbe,2024/08/30,06:25,0.23,0.0,31.96,27.28,0.0,0.0,59.88,471.18,56.87,92.19,18.19,35.08,20.88,1724988305,2024/08/30,03:25,0x00000000
113366,thermo-grid-883f4a344cbe,2024/08/30,06:30,0.3,0.0,32.03,32.73,0.0,0.0,97.81,939.71,56.83,92.19,18.25,35.06,20.93,1724988605,2024/08/30,03:30,0x00000000
113367,thermo-grid-883f4a344cbe,2024/08/30,06:35,0.37,0.0,33.12,36.16,0.0,0.0,96.74,788.14,56.71,92.2,18.29,35.05,20.98,1724988905,2024/08/30,03:35,0x00000000
113368,thermo-grid-883f4a344cbe,2024/08/30,06:40,0.27,0.0,34.27,36.1,0.0,0.0,76.55,565.52,56.76,92.2,18.34,35.04,21.02,1724989205,2024/08/30,03:40,0x00000000
113369,thermo-grid-883f4a344cbe,2024/08/30,06:45,0.43,0.0,33.78,40.7,0.0,0.0,90.03,684.3,56.75,92.2,18.38,35.04,21.07,1724989505,2024/08/30,03:45,0x00000000
113370,thermo-grid-883f4a344cbe,2024/08/30,06:50,0.41,0.0,32.62,47.95,0.0,0.0,69.82,491.91,56.61,92.2,18.44,35.04,21.13,1724989805,2024/08/30,03:50,0x00000000
113371,thermo-grid-883f4a344cbe,2024/08/30,06:55,0.63,0.0,36.48,56.18,0.0,0.0,56.99,406.88,56.62,92.21,18.5,35.04,21.2,1724990105,2024/08/30,03:55,0x00000000
113372,thermo-grid-883f4a344cbe,2024/08/30,07:00,0.63,0.0,38.51,60.15,0.0,0.0,52.94,407.54,56.79,92.22,18.58,35.03,21.28,1724990405,2024/08/30,04:00,0x00000000
113373,thermo-grid-883f4a344cbe,2024/08/30,07:05,0.49,0.0,39.04,55.01,0.0,0.0,41.24,258.0,56.78,92.22,18.66,35.03,21.37,1724990705,2024/08/30,04:05,0x00000000
113374,thermo-grid-883f4a344cbe,2024/08/30,07:10,0.58,0.0,39.73,61.59,0.0,0.0,44.02,290.42,56.85,92.23,18.75,35.03,21.47,1724991005,2024/08/30,04:10,0x00000000
113375,thermo-grid-883f4a344cbe,2024/08/30,07:15,0.61,0.0,39.49,58.13,0.0,0.0,44.78,328.0,56.86,92.24,18.85,35.04,21.59,1724991305,2024/08/30,04:15,0x00000000
113376,thermo-grid-883f4a344cbe,2024/08/30,07:20,0.67,0.0,40.92,62.54,0.0,0.0,35.05,275.57,56.74,92.23,18.99,35.04,21.72,1724991605,2024/08/30,04:20,0x00000000
113377,thermo-grid-883f4a344cbe,2024/08/30,07:25,0.63,0.0,40.37,63.54,0.0,0.0,45.15,287.87,56.51,92.23,19.13,35.04,21.86,1724991905,2024/08/30,04:25,0x00000000
113378,thermo-grid-883f4a344cbe,2024/08/30,07:30,0.51,0.0,43.79,56.75,0.0,0.0,41.98,277.52,56.89,92.22,19.27,35.0,22.0,1724992205,2024/08/30,04:30,0x00000000
113379,thermo-grid-883f4a344cbe,2024/08/30,07:35,0.36,0.0,48.01,57.87,0.0,0.0,32.18,201.75,57.59,92.21,19.42,34.87,22.29,1724992505,2024/08/30,04:35,0x00000000
113380,thermo-grid-883f4a344cbe,2024/08/30,07:40,0.46,0.0,50.47,70.33,0.0,0.0,35.78,261.78,57.24,92.22,19.75,34.92,22.88,1724992805,2024/08/30,04:40,0x00000000
113381,thermo-grid-883f4a344cbe,2024/08/30,07:45,0.68,0.0,48.79,73.58,0.0,0.0,40.52,338.58,56.48,92.23,20.31,34.98,23.67,1724993105,2024/08/30,04:45,0x00000000
113382,thermo-grid-883f4a344cbe,2024/08/30,07:50,0.38,0.0,50.45,60.55,0.0,0.0,38.26,245.42,55.29,92.24,20.96,35.03,24.46,1724993405,2024/08/30,04:50,0x00000000
113383,thermo-grid-883f4a344cbe,2024/08/30,07:55,1.04,0.0,55.28,76.12,0.0,0.0,38.4,217.01,55.77,92.24,21.56,35.07,25.17,1724993705,2024/08/30,04:55,0x00000000
113384,thermo-grid-883f4a344cbe,2024/08/30,08:00,0.55,0.0,50.8,59.42,0.0,0.0,38.18,202.02,54.92,92.24,22.22,35.1,25.87,1724994005,2024/08/30,05:00,0x00000000
113385,thermo-grid-883f4a344cbe,2024/08/30,08:05,0.97,0.0,49.59,72.15,0.0,0.0,34.51,206.18,54.22,92.25,22.96,35.14,26.62,1724994305,2024/08/30,05:05,0x00000000
113386,thermo-grid-883f4a344cbe,2024/08/30,08:10,1.23,0.0,41.42,53.85,0.0,0.0,35.23,180.1,52.4,92.26,23.68,35.17,27.33,1724994605,2024/08/30,05:10,0x00000000
113387,thermo-grid-883f4a344cbe,2024/08/30,08:15,0.57,0.0,40.71,38.44,0.0,0.0,34.42,180.71,51.5,92.26,24.33,35.19,27.98,1724994905,2024/08/30,05:15,0x00000000
113388,thermo-grid-883f4a344cbe,2024/08/30,08:20,0.5,0.0,40.91,35.04,0.0,0.0,34.24,169.24,50.93,92.27,24.94,35.21,28.58,1724995205,2024/08/30,05:20,0x00000000
113389,thermo-grid-883f4a344cbe,2024/08/30,08:25,0.92,0.0,42.01,41.03,0.0,0.0,35.42,202.25,50.2,92.27,25.52,35.22,29.13,1724995505,2024/08/30,05:25,0x00000000
113390,thermo-grid-883f4a344cbe,2024/08/30,08:30,0.99,0.0,37.37,43.92,0.0,0.0,34.06,199.72,49.17,92.27,26.08,35.22,29.66,1724995805,2024/08/30,05:30,0x00000000
113391,thermo-grid-883f4a344cbe,2024/08/30,08:35,0.69,0.0,40.75,26.89,0.0,0.0,34.44,210.0,48.32,92.26,26.61,35.23,30.18,1724996105,2024/08/30,05:35,0x00000000
113392,thermo-grid-883f4a344cbe,2024/08/30,08:40,0.86,0.0,42.99,33.13,0.0,0.0,34.96,206.87,48.11,92.27,27.14,35.24,30.68,1724996405,2024/08/30,05:40,0x00000000
113393,thermo-grid-883f4a344cbe,2024/08/30,08:45,0.75,0.0,41.82,28.79,0.0,0.0,32.59,194.28,47.56,92.26,27.69,35.25,31.2,1724996705,2024/08/30,05:45,0x00000000
113394,thermo-grid-883f4a344cbe,2024/08/30,08:50,1.0,0.0,42.23,35.64,0.0,0.0,33.27,225.28,46.8,92.27,28.27,35.27,31.76,1724997005,2024/08/30,05:50,0x00000000
113395,thermo-grid-883f4a344cbe,2024/08/30,08:55,0.89,0.0,42.0,16.86,0.0,0.0,34.64,212.07,46.13,92.28,28.82,35.28,32.27,1724997305,2024/08/30,05:55,0x00000000
113396,thermo-grid-883f4a344cbe,2024/08/30,09:00,0.71,0.0,44.36,16.97,0.0,0.0,33.58,196.72,45.93,92.27,29.32,35.27,32.76,1724997605,2024/08/30,06:00,0x00000000
113397,thermo-grid-883f4a344cbe,2024/08/30,09:05,0.7,0.0,43.09,13.5,0.0,0.0,32.54,184.01,45.54,92.27,29.78,35.28,33.22,1724997905,2024/08/30,06:05,0x00000000
113398,thermo-grid-883f4a344cbe,2024/08/30,09:10,0.82,0.0,49.12,22.67,0.0,0.0,28.75,176.85,45.64,92.27,30.26,35.28,33.7,1724998205,2024/08/30,06:10,0x00000000
113399,thermo-grid-883f4a344cbe,2024/08/30,09:15,1.13,0.0,48.18,35.06,0.0,0.0,25.52,140.25,45.64,92.27,30.77,35.3,34.19,1724998505,2024/08/30,06:15,0x00000000
113400,thermo-grid-883f4a344cbe,2024/08/30,09:20,0.88,0.0,42.61,11.54,0.0,0.0,21.67,118.26,44.09,92.28,31.33,35.33,34.72,1724998805,2024/08/30,06:20,0x00000000
113401,thermo-grid-883f4a344cbe,2024/08/30,09:25,0.56,0.0,57.74,38.24,0.0,0.0,18.33,95.42,42.5,92.29,31.9,35.35,35.25,1724999105,2024/08/30,06:25,0x00000000
113402,thermo-grid-883f4a344cbe,2024/08/30,09:30,0.31,0.0,40.01,0.0,0.0,0.0,13.94,72.4,41.56,92.29,32.38,35.36,35.7,1724999405,2024/08/30,06:30,0x00000000
113403,thermo-grid-883f4a344cbe,2024/08/30,09:35,0.18,0.0,20.83,0.0,0.0,0.0,11.31,59.69,40.3,92.3,32.77,35.35,36.05,1724999705,2024/08/30,06:35,0x00000000
113404,thermo-grid-883f4a344cbe,2024/08/30,09:40,2.0,0.0,30.84,168.78,0.0,0.0,12.48,63.92,40.0,92.29,33.12,35.34,36.37,1725000005,2024/08/30,06:40,0x00000000
113405,thermo-grid-883f4a344cbe,2024/08/30,09:45,0.25,0.0,29.1,0.0,0.0,0.0,12.86,60.48,39.58,92.29,33.47,35.33,36.67,1725000305,2024/08/30,06:45,0x00000000
113406,thermo-grid-883f4a344cbe,2024/08/30,09:50,0.15,0.0,25.66,0.0,0.0,0.0,11.58,63.45,38.72,92.28,33.79,35.31,36.93,1725000605,2024/08/30,06:50,0x00000000
113407,thermo-grid-883f4a344cbe,2024/08/30,09:55,0.13,0.0,28.66,0.0,0.0,0.0,11.21,52.27,38.68,92.28,34.05,35.3,37.16,1725000905,2024/08/30,06:55,0x00000000
113408,thermo-grid-883f4a344cbe,2024/08/30,10:00,0.16,0.0,27.96,0.0,0.0,0.0,9.53,60.23,38.14,92.29,34.32,35.3,37.39,1725001205,2024/08/30,07:00,0x00000000
113409,thermo-grid-883f4a344cbe,2024/08/30,10:05,0.1,0.0,12.24,0.0,0.0,0.0,7.57,39.35,36.98,92.29,34.56,35.3,37.61,1725001505,2024/08/30,07:05,0x00000000
113410,thermo-grid-883f4a344cbe,2024/08/30,10:10,0.0,0.0,0.0,0.0,0.0,0.0,4.72,25.55,33.22,92.3,34.76,35.28,37.77,1725001805,2024/08/30,07:10,0x00000000
113411,thermo-grid-883f4a344cbe,2024/08/30,10:15,0.0,0.0,0.0,0.0,0.0,0.0,3.17,16.33,30.12,92.3,34.93,35.28,37.92,1725002105,2024/08/30,07:15,0x00000000
113412,thermo-grid-883f4a344cbe,2024/08/30,10:20,0.0,0.0,0.0,0.0,0.0,0.0,3.19,19.48,29.61,92.3,35.16,35.28,38.14,1725002405,2024/08/30,07:20,0x00000000
113413,thermo-grid-883f4a344cbe,2024/08/30,10:25,0.0,0.0,13.66,0.0,0.0,0.0,4.14,23.68,31.19,92.3,35.42,35.28,38.37,1725002705,2024/08/30,07:25,0x00000000
113414,thermo-grid-883f4a344cbe,2024/08/30,10:30,0.0,0.0,0.0,0.0,0.0,0.0,3.48,23.18,29.5,92.3,35.62,35.25,38.57,1725003005,2024/08/30,07:30,0x00000000
113415,thermo-grid-883f4a344cbe,2024/08/30,10:35,0.01,0.0,4.87,0.0,0.0,0.0,3.69,22.16,29.28,92.29,35.8,35.24,38.75,1725003305,2024/08/30,07:35,0x00000000
113416,thermo-grid-883f4a344cbe,2024/08/30,10:40,0.0,0.0,14.77,0.0,0.0,0.0,3.72,31.75,29.66,92.29,35.97,35.22,38.93,1725003605,2024/08/30,07:40,0x00000000
113417,thermo-grid-883f4a344cbe,2024/08/30,10:45,0.0,0.0,15.15,0.0,0.0,0.0,3.31,14.7,29.55,92.28,36.11,35.2,39.08,1725003905,2024/08/30,07:45,0x00000000
113418,thermo-grid-883f4a344cbe,2024/08/30,10:50,0.0,0.11,21.6,0.0,0.0,0.0,3.25,17.09,29.69,92.27,36.18,35.18,39.15,1725004205,2024/08/30,07:50,0x00000000
113419,thermo-grid-883f4a344cbe,2024/08/30,10:55,0.0,0.0,32.93,0.0,0.0,0.0,3.39,18.44,30.05,92.26,36.27,35.18,39.23,1725004505,2024/08/30,07:55,0x00000000
113420,thermo-grid-883f4a344cbe,2024/08/30,11:00,0.0,6.19,22.96,0.0,0.0,0.0,3.25,20.04,29.71,92.25,36.42,35.17,39.36,1725004805,2024/08/30,08:00,0x00000000
113421,thermo-grid-883f4a344cbe,2024/08/30,11:05,0.0,5.52,25.69,0.0,0.0,0.0,3.14,24.64,29.17,92.25,36.48,35.15,39.41,1725005105,2024/08/30,08:05,0x00000000
113422,thermo-grid-883f4a344cbe,2024/08/30,11:10,0.0,3.33,30.98,0.0,0.0,0.0,3.05,16.53,29.11,92.24,36.46,35.13,39.4,1725005405,2024/08/30,08:10,0x00000000
113423,thermo-grid-883f4a344cbe,2024/08/30,11:15,0.09,0.0,36.65,0.0,0.0,0.0,3.27,21.4,29.5,92.24,36.55,35.13,39.49,1725005705,2024/08/30,08:15,0x00000000
113424,thermo-grid-883f4a344cbe,2024/08/30,11:20,0.0,0.0,31.31,0.0,0.0,0.0,3.02,13.7,29.11,92.24,36.72,35.14,39.66,1725006005,2024/08/30,08:20,0x00000000
113425,thermo-grid-883f4a344cbe,2024/08/30,11:25,0.0,6.67,31.88,0.0,0.0,0.0,3.42,37.31,29.16,92.23,36.78,35.1,39.73,1725006305,2024/08/30,08:25,0x00000000
113426,thermo-grid-883f4a344cbe,2024/08/30,11:30,0.0,0.0,39.85,0.0,0.0,0.0,3.11,18.24,29.0,92.23,36.78,35.09,39.74,1725006605,2024/08/30,08:30,0x00000000
113427,thermo-grid-883f4a344cbe,2024/08/30,11:35,0.0,0.0,34.41,0.0,0.0,0.0,3.25,29.82,28.84,92.22,36.81,35.08,39.78,1725006905,2024/08/30,08:35,0x00000000
113428,thermo-grid-883f4a344cbe,2024/08/30,11:40,0.05,7.2,38.16,0.0,0.0,0.0,3.35,18.21,29.36,92.21,36.81,35.06,39.79,1725007205,2024/08/30,08:40,0x00000000
113429,thermo-grid-883f4a344cbe,2024/08/30,11:45,0.06,8.2,35.73,0.0,0.0,0.0,3.01,18.24,29.38,92.21,36.84,35.07,39.84,1725007505,2024/08/30,08:45,0x00000000
113430,thermo-grid-883f4a344cbe,2024/08/30,11:50,0.09,0.0,56.48,12.59,0.0,0.0,2.92,13.61,29.11,92.2,36.95,35.1,39.93,1725007805,2024/08/30,08:50,0x00000000
113431,thermo-grid-883f4a344cbe,2024/08/30,11:55,0.16,0.0,38.97,0.0,0.0,0.0,3.99,20.99,29.14,92.18,37.03,35.11,40.01,1725008105,2024/08/30,08:55,0x00000000
113432,thermo-grid-883f4a344cbe,2024/08/30,12:00,0.08,8.94,32.11,0.0,0.0,0.0,3.18,19.99,28.6,92.18,37.05,35.11,40.04,1725008405,2024/08/30,09:00,0x00000000
113433,thermo-grid-883f4a344cbe,2024/08/30,12:05,0.12,8.53,29.7,0.0,0.0,0.0,2.9,14.74,28.41,92.16,37.12,35.12,40.12,1725008705,2024/08/30,09:05,0x00000000
113434,thermo-grid-883f4a344cbe,2024/08/30,12:10,0.32,8.35,36.33,0.0,0.0,0.0,4.01,24.11,28.88,92.15,37.23,35.13,40.22,1725009005,2024/08/30,09:10,0x00000000
113435,thermo-grid-883f4a344cbe,2024/08/30,12:15,0.04,0.0,52.09,0.0,0.0,0.0,3.2,20.69,27.83,92.14,37.36,35.15,40.36,1725009305,2024/08/30,09:15,0x00000000
113436,thermo-grid-883f4a344cbe,2024/08/30,12:20,0.02,0.0,39.78,0.0,0.0,0.0,2.85,19.1,27.91,92.14,37.37,35.12,40.38,1725009605,2024/08/30,09:20,0x00000000
113437,thermo-grid-883f4a344cbe,2024/08/30,12:25,0.16,1.76,39.88,0.0,0.0,0.0,3.45,17.77,28.12,92.13,37.3,35.08,40.29,1725009905,2024/08/30,09:25,0x00000000
113438,thermo-grid-883f4a344cbe,2024/08/30,12:30,0.07,6.66,33.91,0.0,0.0,0.0,2.91,14.98,27.82,92.12,37.25,35.06,40.24,1725010205,2024/08/30,09:30,0x00000000
113439,thermo-grid-883f4a344cbe,2024/08/30,12:35,0.06,5.43,35.87,0.0,0.0,0.0,3.05,30.12,27.75,92.11,37.25,35.07,40.25,1725010505,2024/08/30,09:35,0x00000000
113440,thermo-grid-883f4a344cbe,2024/08/30,12:40,0.11,7.63,22.29,0.0,0.0,0.0,4.42,109.27,26.2,92.1,37.19,35.04,40.21,1725010805,2024/08/30,09:40,0x00000000
113441,thermo-grid-883f4a344cbe,2024/08/30,12:45,0.06,6.99,27.13,0.0,0.0,0.0,2.94,21.24,26.0,92.09,37.08,35.03,40.13,1725011105,2024/08/30,09:45,0x00000000
113442,thermo-grid-883f4a344cbe,2024/08/30,12:50,0.04,9.91,31.33,0.0,0.0,0.0,2.76,15.87,26.35,92.08,37.01,35.03,40.07,1725011405,2024/08/30,09:50,0x00000000
113443,thermo-grid-883f4a344cbe,2024/08/30,12:55,0.07,0.0,42.35,0.0,0.0,0.0,3.34,21.63,26.19,92.07,36.94,35.03,40.03,1725011705,2024/08/30,09:55,0x00000000
